Date,Close,Open,High,Low,Volume,Change,RSI_14,EMA_12,EMA_26,MACD,MACD_signal,MACD_hist,Return,Roll_Return_20,Roll_Vol_20,Regime,Regime_Bear,Regime_Bull,Regime_Sideways
2017-09-15,42787.19,42700.14,43014.42,42538.05,97950000.0,0.24,49.90126126339583,42070.26193518436,42742.99245504614,-672.730519861776,-936.8456370934988,264.1151172317227,0.0024276319904825705,-0.001517560465006601,0.013818963342801837,Bear,True,False,False
2017-09-18,42841.41,42833.86,42924.93,42489.69,59060000.0,0.13,50.37421700444399,42188.90009900215,42750.28264356124,-561.3825445590846,-861.7530185866159,300.37047402753126,0.0012672017021917448,-0.00026504864825491745,0.012791730579005829,Bear,True,False,False
2017-09-19,43253.26,42889.52,43297.41,42889.52,95140000.0,0.96,53.93183157834321,42352.647776078746,42787.54022551966,-434.8924494409148,-776.3809047574757,341.48845531656093,0.009613362398669834,0.0002824776872875079,0.01297645017545348,Bear,True,False,False
2017-09-20,43347.03,43309.42,43435.92,43145.83,105630000.0,0.22,54.72761417048461,42505.62965668202,42828.98391251821,-323.3542558361878,-685.7755749732181,362.4213191370303,0.0021679290763285675,0.0014644985438786006,0.011924565202990466,Bull,False,True,False
2017-09-21,42775.04,43338.68,43386.73,42705.66,82280000.0,-1.32,49.150256677239824,42547.07740180786,42824.988067146485,-277.91066533862613,-604.2025930462997,326.2919277076736,-0.013195598406626652,0.0010066241409695865,0.012316349016709425,Bull,False,True,False
2017-09-22,42750.19,42771.66,42921.13,42572.04,52080000.0,-0.06,48.91701585569808,42578.325493837416,42819.44746958008,-241.12197574265883,-531.5864695855716,290.4644938429128,-0.0005809462714704283,-0.0001271875590865168,0.01127231045611267,Bear,True,False,False
2017-09-25,42743.65,42815.23,43087.07,42628.37,67650000.0,-0.02,48.85131197175318,42603.76003324705,42813.83284220377,-210.0728089567201,-467.2837374598014,257.2109285030813,-0.00015298177622136144,0.0006134250364013994,0.010719135838859879,Bear,True,False,False
2017-09-26,42666.23,42844.8,42957.71,42599.64,93920000.0,-0.18,48.02889179717199,42613.37079736289,42802.89929833682,-189.52850097393093,-411.7326901626273,222.2041891886964,-0.0018112631934801282,8.148243259130105e-05,0.01055273712597736,Bear,True,False,False
2017-09-27,42290.15,42563.19,42619.09,42101.68,67990000.0,-0.88,44.14135149724208,42563.64452084552,42764.91786883039,-201.27334798486845,-369.6408217270756,168.36747374220715,-0.00881446521054241,0.00042347798637175084,0.010117796649642106,Bear,True,False,False
2017-09-28,42362.87,42291.44,42456.53,42195.09,60050000.0,0.17,45.06724709119711,42532.756133023126,42735.13654521332,-202.38041219019212,-336.1887398196989,133.80832762950678,0.0017195493513264548,0.0013923068803612438,0.00917957936331379,Bull,False,True,False
2017-09-29,42409.27,42391.0,42543.2,42286.6,92310000.0,0.11,45.68588016314984,42513.75826640418,42710.99828260492,-197.24001620073977,-308.3989950959071,111.15897889516732,0.0010952987840529005,0.0013372449523980146,0.00917780405828637,Bull,False,True,False
2017-10-02,42018.9,42431.54,42434.82,41944.37,41230000.0,-0.92,41.45596253358836,42437.62622541893,42659.731743152704,-222.10551773377665,-291.140299623481,69.03478188970433,-0.009204827152176742,0.0010181576312791817,0.009437328735064416,Bull,False,True,False
2017-10-03,41115.78,42043.21,42043.21,41025.28,62870000.0,-2.15,33.68550363354679,42234.265267662166,42545.36494736362,-311.09967970145226,-295.13217563907523,-15.967504062377031,-0.021493185209512933,-0.0007508134437696657,0.010184581313833301,Bear,True,False,False
2017-10-04,40461.0,41092.66,41179.88,39869.88,97260000.0,-1.59,29.38499421608493,41961.45522648338,42390.9675438552,-429.5123173718239,-322.00820398562496,-107.50411338619892,-0.0159252724866219,-0.001081283084491691,0.01057680649818497,Bear,True,False,False
2017-10-05,40468.49,40545.27,40819.44,40036.23,83100000.0,0.02,29.49587657868703,41731.76826856285,42248.56179986593,-516.7935313030757,-360.9652694491151,-155.8282618539606,0.00018511653196906508,-0.0005509592412061171,0.010347259326157633,Bear,True,False,False
2017-10-06,41312.59,40494.58,41334.93,40494.58,81770000.0,2.09,40.78137091501056,41667.27930416857,42179.230555431415,-511.95125126284256,-391.1624658118606,-120.78878545098196,0.020858203505986994,-4.8069305831666134e-05,0.011141885302823618,Bear,True,False,False
2017-10-09,41099.99,41334.5,41336.43,41004.66,52190000.0,-0.51,39.084440580233576,41580.004026604176,42099.28681058464,-519.2827839804668,-416.7865294455818,-102.49625453488494,-0.0051461309978386716,2.5763328769917714e-05,0.011100841344476272,Bear,True,False,False
2017-10-10,40610.72,41109.73,41112.27,40287.26,121790000.0,-1.19,35.430591495923395,41430.88340712661,41989.02260239319,-558.1391952665799,-445.0570626097815,-113.08213265679842,-0.011904382458487128,-0.0007548214058488046,0.011373869447936774,Bear,True,False,False
2017-10-11,40503.68,40639.75,40776.97,40315.02,52750000.0,-0.26,34.66702738876674,41288.23672910713,41878.997224438135,-590.7604953310074,-474.1977491540267,-116.56274617698068,-0.002635757258182103,-0.002135201178019941,0.009628633716849848,Bear,True,False,False
2017-10-12,40237.53,40558.74,40791.91,39834.1,62700000.0,-0.66,32.77562827386562,41126.58954001372,41757.40705966494,-630.8175196512166,-505.5217032534648,-125.29581639775182,-0.0065710078689146245,-0.0029050762474533477,0.009316551868676314,Bear,True,False,False
2017-10-13,39846.78,40236.92,40236.92,39478.05,78940000.0,-0.97,30.172833788910975,40929.695764627,41615.87912931939,-686.1833646923988,-541.6540355412516,-144.52932915114718,-0.009711083160422573,-0.003512012004998605,0.009346209950635157,Bear,True,False,False
2017-10-16,40791.39,39978.4,40813.53,39978.4,55280000.0,2.37,42.13575811494846,40908.41795468437,41554.80586048092,-646.387905796546,-562.6008095923105,-83.78709620423547,0.023706056047690716,-0.0023900692877236564,0.011127226930349919,Bear,True,False,False
2017-10-17,40724.96,40892.36,41353.23,40692.09,81060000.0,-0.16,41.59604695937044,40880.1936539637,41493.3357967416,-613.1421427778914,-572.7090762294267,-40.43306654846469,-0.0016285299422255095,-0.002952163904768423,0.010767072041976671,Bear,True,False,False
2017-10-18,40733.45,40760.07,40872.48,40224.2,49260000.0,0.02,41.69882870366701,40857.61770720005,41437.04795994592,-579.4302527458713,-574.0533115327156,-5.376941213155646,0.00020847165964066328,-0.0030501367756028187,0.010726870486264454,Bear,True,False,False
2017-10-19,41558.07,40826.57,41614.28,40821.33,113030000.0,2.02,50.76243733175384,40965.379598400046,41446.01255550549,-480.6329571054375,-555.36924064726,74.73628354182244,0.020244295535978507,-0.0013781420784725606,0.011630355286740338,Bear,True,False,False
2017-10-20,42087.89,41687.59,42155.72,41471.24,111820000.0,1.27,55.54443307364348,41138.0735063385,41493.55903287545,-355.4855265369479,-515.3924978251976,159.90697128824968,0.012748907733203252,-0.0007116493782388766,0.012052717279688518,Bear,True,False,False
2017-10-23,41483.54,42148.54,42161.8,41414.12,64060000.0,-1.44,49.62405124924785,41191.22219767104,41492.816882292085,-301.59468462105,-472.6329351843681,171.03825056331812,-0.014359237300800687,-0.001421962154467843,0.012430746144499873,Bear,True,False,False
2017-10-24,41291.68,41446.6,41457.26,40913.93,64940000.0,-0.46,47.8792843024468,41206.67724418319,41477.91785397416,-271.24060979096976,-432.3544701056885,161.1138603147187,-0.004624966914588358,-0.0015626473405232545,0.012451289052340685,Bear,True,False,False
2017-10-25,41595.32,41305.3,41626.86,41294.95,48110000.0,0.74,50.82601110557287,41266.46843738577,41486.61430923533,-220.1458718495633,-389.9127504544634,169.76687860490017,0.007353539502388928,-0.0007542471048766874,0.012480504141326653,Bear,True,False,False
2017-10-26,41409.49,41637.09,41745.76,41355.45,65900000.00000001,-0.45,49.00014715296793,41288.47175471104,41480.90139744012,-192.42964272908284,-350.41612890938734,157.9864861803045,-0.00446756990930719,-0.0010636030679083697,0.012492633121622389,Bear,True,False,False
2017-10-27,41105.4,41412.68,41420.05,40903.7,79490000.0,-0.73,46.08277390781279,41260.30686937088,41453.086479111225,-192.77960974034795,-318.88882507557946,126.10921533523153,-0.007343485756525769,-0.0014855422949373032,0.01255821639000991,Bear,True,False,False
2017-10-30,40324.32,41168.19,41173.38,40258.58,53200000.0,-1.9,39.56648740871594,41116.30888946766,41369.47414732521,-253.16525785754493,-305.7441116319726,52.57885377442767,-0.01900188296428207,-0.0019753950855425696,0.013056361417203205,Bear,True,False,False
2017-10-31,39617.19,40302.72,40307.98,39557.12,93500000.0,-1.75,34.77260658975196,40885.67521416494,41239.67532159742,-354.0001074324755,-315.3953107920732,-38.6047966404023,-0.01753606756418946,-0.001777539203276396,0.012771906574355903,Bear,True,False,False
2017-11-01,40453.64,39662.8,40558.97,39660.13,63510000.0,2.11,43.49389266681533,40819.208258139566,41181.45048296057,-362.242224821006,-324.7646935978598,-37.47753122314617,0.021113309651694,7.438990363939913e-05,0.013287410205154853,Bear,True,False,False
2017-11-02,40498.87,40508.89,40842.25,40353.48,66959999.99999999,0.11,43.93045755785116,40769.92544919502,41130.88896570423,-360.9635165092113,-332.0044581801301,-28.959058329081245,0.0011180699684874007,0.0001210375754653159,0.013289456875415065,Bear,True,False,False
2017-11-03,41064.0,40506.92,41115.5,40453.03,60900000.0,1.4,49.2104603356396,40815.1676877804,41125.93422750392,-310.76653972352506,-327.7568744888091,16.990334765284047,0.01395421650036166,-0.00022416177481595078,0.012803221538134214,Bear,True,False,False
2017-11-06,41030.77,41160.67,41232.17,40928.27,45750000.0,-0.08,48.91875177919996,40848.33727427572,41118.8850254666,-270.5477511908757,-316.3150498292224,45.76729863834669,-0.0008092246249756796,-7.316456172801189e-06,0.012752096283807074,Bear,True,False,False
2017-11-07,41049.22,41120.12,41262.45,41003.05,53270000.0,0.04,49.09916458607407,40879.24230900253,41113.72465320981,-234.48234420728116,-299.9485087048341,65.466164497553,0.0004496625337522264,0.0006103857934391665,0.012440893439630394,Bear,True,False,False
2017-11-08,41259.16,41037.59,41293.8,40970.62,57220000.0,0.51,51.21077263406428,40937.69118454061,41124.497641860944,-186.80645732033736,-277.3200984279348,90.51364110759744,0.005114348092363219,0.0009978910609664327,0.012455152784838736,Bull,False,True,False
2017-11-09,41790.16,41403.17,41851.33,41390.34,78830000.0,1.29,56.16415437251638,41068.84023307282,41173.80596468606,-104.96573161323612,-242.84922506499507,137.88349345175894,0.012869869381732402,0.001969934923498784,0.012591233457834425,Bull,False,True,False
2017-11-10,41435.7,41836.35,41836.35,41390.81,54440000.0,-0.85,52.34382580903542,41125.28019721546,41193.20552285746,-67.92532564199792,-207.86444518039565,139.93911953839773,-0.008481901002532766,0.0020313940313932744,0.012534086547686491,Bull,False,True,False
2017-11-13,41239.89,41435.7,41435.7,41141.85,34170000.0,-0.47,50.30804394789599,41142.912474566925,41196.66363227543,-53.75115770850243,-177.04178768601702,123.29062997751458,-0.004725635140711892,0.000609809471973144,0.01151751892743657,Bear,True,False,False
2017-11-14,40943.78,41202.55,41316.74,40899.5,57490000.0,-0.72,47.31140438821156,41112.27670924894,41177.931511366136,-65.65480211719841,-154.76439057225332,89.1095884550549,-0.0071801840402581085,0.000332226767071514,0.01164054709118445,Bear,True,False,False
2017-11-15,40662.79,40814.42,40904.35,40585.54,47870000.0,-0.69,44.59670159726569,41043.12490782602,41139.77288089457,-96.64797306854598,-143.14110707151187,46.49313400296589,-0.006862825073796208,-2.133806960032958e-05,0.011751366524906381,Bear,True,False,False
2017-11-16,40813.31,40705.44,40886.03,40686.62,51540000.0,0.37,46.37186039671048,41007.76876816048,41115.59044527275,-107.82167711226792,-136.07722107966308,28.25554396739514,0.00370166434718322,-0.0008484696290400939,0.01079297919477604,Bear,True,False,False
2017-11-17,40844.4,40832.14,40910.17,40637.15,58020000.0,0.08,46.75136865771007,40982.63511152041,41095.50226414143,-112.8671526210237,-131.4352073879352,18.5680547669115,0.0007617612979688992,-0.0014478269508018116,0.010320646620405754,Bear,True,False,False
2017-11-20,40316.93,40843.94,40923.09,40260.05,44350000.0,-1.29,41.39862828169332,40880.21894051727,41037.830244575394,-157.61130405812582,-136.67042672197334,-20.94087733615248,-0.012914132659556765,-0.0013755717187396155,0.010230157738177644,Bear,True,False,False
2017-11-21,40548.83,40353.11,40603.55,40271.53,43460000.0,0.58,44.411985906567786,40829.236026591534,41001.60800423648,-172.3719776449434,-143.81073690656734,-28.561240738376057,0.0057519260519092175,-0.0008567270704147367,0.01031943766206028,Bear,True,False,False
2017-11-22,40591.87,40643.09,40741.91,40465.52,117580000.0,0.11,44.97749481690614,40792.71817634668,40971.2570409597,-178.53886461302318,-150.75636244785852,-27.782502165164654,0.0010614362979153302,-0.0011713322306384165,0.01015048981171309,Bear,True,False,False
2017-11-23,40266.21,40626.0,40712.65,40136.86,43660000.0,-0.8,41.53444326025143,40711.71691844719,40919.03133422195,-207.31441577476653,-162.06797311324013,-45.2464426615264,-0.008022788799826208,-0.0013490931751643676,0.010241971747238366,Bear,True,False,False
2017-11-24,40248.41,40276.63,40368.35,40082.7,61540000.0,-0.04,41.3481297273496,40640.438930993776,40869.35567983514,-228.91674884136592,-175.4377282588653,-53.479020582500624,-0.0004420579935383584,-0.001004021787014997,0.010145183470355174,Bear,True,False,False
2017-11-27,40032.17,40152.72,40152.72,39932.93,74320000.0,-0.54,39.0560733330699,40546.85909545627,40807.34192577328,-260.4828303170143,-192.4467486704951,-68.0360816465192,-0.005372634596000347,-0.00032255936860091096,0.009294718805125241,Bear,True,False,False
2017-11-28,39634.13,40060.49,40125.75,39564.27,68940000.0,-0.99,35.189246172496425,40406.439234616846,40720.43733867896,-313.99810406211327,-216.75701974881875,-97.24108431329452,-0.009943003339564216,5.7093842630351335e-05,0.008690010908610173,Bear,True,False,False
2017-11-29,39672.89,39647.23,39760.5,39462.71,73090000.0,0.1,35.85523832670852,40293.58550621425,40642.84123951756,-349.2557333033037,-243.25676245971573,-105.99897084358798,0.0009779450185989358,-0.000949674389024402,0.007152554197769415,Bear,True,False,False
2017-11-30,40010.36,39706.17,40091.48,39702.84,126120000.0,0.85,41.49251744306744,40250.01235141206,40595.99077733107,-345.9784259190128,-263.8010951515752,-82.17733076743764,0.008506312497022606,-0.0005802622625976417,0.007449593469539116,Bear,True,False,False
2017-12-04,40049.8,40048.76,40131.37,39931.52,47290000.0,0.1,42.13258941442967,40219.21045119482,40555.53220123247,-336.3217500376486,-278.30522612878985,-58.01652390885874,0.000985744692124868,-0.0012286858530094814,0.006638106325506543,Bear,True,False,False
2017-12-05,39945.41,40072.17,40084.97,39892.34,67870000.0,-0.26,40.8584812682368,40177.08730485716,40510.33796410414,-333.2506592469799,-289.2943127524279,-43.95634649455201,-0.0026065049013977992,-0.0013185498668305874,0.006644291507018586,Bear,True,False,False
2017-12-06,39907.32,39960.06,40062.62,39825.23,49270000.0,-0.1,40.37866293939774,40135.58464257144,40465.6699667631,-330.0853241916557,-297.45251504027345,-32.63280915138222,-0.000953551359217597,-0.0013887105614790785,0.006632034622037036,Bear,True,False,False
2017-12-07,38784.66,39880.82,39880.82,38769.09,71110000.0,-2.81,29.414452855324825,39927.75008217584,40341.15070996583,-413.4006277899898,-320.64213759021675,-92.75849019977306,-0.028131681105120432,-0.003051012021353261,0.008745902980983725,Bear,True,False,False
2017-12-08,39080.0,38645.26,39339.65,38431.78,80650000.0,0.76,34.45657380167113,39797.32699261032,40247.73213885725,-450.4051462469288,-346.5947393215592,-103.8104069253696,0.007614866289919586,-0.003313762175943902,0.008310523774511934,Bear,True,False,False
2017-12-11,38481.7,39059.48,39437.43,38374.73,57160000.0,-1.53,29.81085127763397,39594.922839901046,40116.91494338634,-521.992103485296,-381.6742121543065,-140.31789133098945,-0.01530962128966229,-0.003655148190300378,0.008666606788968051,Bear,True,False,False
2017-12-12,38525.11,38504.71,38620.66,37736.73,107740000.0,0.11,30.54258864851749,39430.33624914704,39999.00346609847,-568.6672169514277,-419.0728131137308,-149.59440383769686,0.0011280686664052464,-0.003362462999944521,0.008727184752048454,Bear,True,False,False
2017-12-13,38819.65,38588.04,38884.89,38527.62,70080000.0,0.76,35.45912536707435,39336.38451850904,39911.64395009117,-575.2594315821334,-450.31013680741137,-124.94929477472203,0.007645403218835778,-0.002621183636989827,0.009010869293602602,Bear,True,False,False
2017-12-14,38223.55,38825.74,38825.74,38126.85,54160000.0,-1.54,30.7197803813002,39165.17920796919,39786.59995378812,-621.4207458189339,-484.5322586097159,-136.88848720921806,-0.0153556253083168,-0.0030458236487158562,0.009412443172155945,Bear,True,False,False
2017-12-15,38645.9,38214.21,38919.03,38192.7,94860000.0,1.1,37.13132503188242,39085.29009905085,39702.10366091492,-616.8135618640736,-510.98851926058745,-105.82504260348612,0.011049470810534201,-0.002678433325548307,0.00982407585464687,Bear,True,False,False
2017-12-18,38383.97,38660.09,38703.15,38337.37,25410000.0,-0.68,34.96987629813961,38977.39469919687,39604.46413047678,-627.0694312799096,-534.2047016644519,-92.86472961545768,-0.0067776918120679985,-0.0030554059810501523,0.009829771306947722,Bear,True,False,False
2017-12-19,37919.42,38418.88,38443.12,37768.25,55910000.0,-1.21,31.47086694382874,38814.62936085889,39479.64604673776,-665.0166858788652,-560.3670985073346,-104.64958737153064,-0.012102708500449588,-0.003014834773094793,0.009788526972910942,Bear,True,False,False
2017-12-20,38208.06,37963.09,38323.55,37842.52,74980000.0,0.76,35.771083603903165,38721.31099764983,39385.45448772015,-664.1434900703171,-581.1223768199311,-83.02111325038595,0.0076119307732027686,-0.0029218345370301156,0.009884568024061511,Bear,True,False,False
2017-12-21,38715.77,38216.76,38793.99,38014.84,81300000.0,1.33,42.594649046564136,38720.458536472936,39335.84822937051,-615.3896928975737,-587.9758400354597,-27.413852862114027,0.013288033990733972,-0.0023105046523891836,0.010502651098925486,Bear,True,False,False
2017-12-22,39428.21,38770.46,39525.21,38710.53,98500000.0,1.84,50.53588767661126,38829.34337701556,39342.68984200973,-513.346464994167,-573.0499650272012,59.703500033034175,0.018401803709444664,-0.00098927502692564,0.011372322114030406,Bear,True,False,False
2017-12-26,39525.75,39524.24,39719.13,39293.37,89190000.0,0.25,51.52461442168634,38936.48285747471,39356.24985371271,-419.7669962380023,-542.3933712693614,122.62637503135907,0.0024738632567899987,-0.0008434789644092222,0.011398368409312007,Bear,True,False,False
2017-12-27,40146.73,39614.37,40160.47,39614.37,107270000.0,1.57,57.36725184455833,39122.67472555552,39414.80393862288,-292.129213067361,-492.3405396289613,200.21132656160037,0.015710770826613096,0.00021069130672145,0.01192043288177977,Bear,True,False,False
2017-12-28,40371.31,40235.08,40463.66,40031.34,94200000.0,0.56,59.27880477670467,39314.77246008544,39485.65623946563,-170.88377938018675,-428.0491875792064,257.1654081990197,0.00559397988329291,0.0009875404678643062,0.011728620123972449,Bull,False,True,False
2017-12-29,40471.48,40400.82,40644.74,40271.18,126860000.0,0.25,60.13734471616114,39492.72746622614,39558.68022172743,-65.95275550129008,-355.6299011636232,289.6771456623331,0.0024812174784520913,0.0010627040908569641,0.011733371341630815,Bull,False,True,False
2018-01-01,40711.04,40470.44,40815.96,40169.62,51410000.0,0.59,62.19041228401751,39680.160163729815,39644.04020530318,36.119958426636,-277.2799292455714,313.3998876722074,0.0059192300355706,0.0009333499677843637,0.011661028089855727,Bull,False,True,False
2018-01-02,41486.87,40676.19,41566.76,40534.79,137600000.0,1.91,67.94787117877735,39958.115523156,39780.54611602147,177.56940713452786,-186.31006196955155,363.8794691040794,0.01905699289431073,0.001836912377893657,0.01234535312806854,Bull,False,True,False
2018-01-03,41544.27,41539.93,41819.75,41289.17,150640000.0,0.14,68.33208971835013,40202.1392888243,39911.19232964951,290.9469591747911,-90.858657740683,381.80561691547416,0.0013835702717508447,0.002036416136551089,0.012301931085532123,Bull,False,True,False
2018-01-04,41908.71,41600.4,41995.66,41600.4,127650000.0,0.88,70.73107221556683,40464.68862900518,40059.15660152732,405.5320274778569,8.419479303024971,397.112548174832,0.00877232889156554,0.002522710149090246,0.01236956289470509,Bull,False,True,False
2018-01-05,42523.99,41876.62,42584.96,41821.85,109960000.0,1.47,74.27435195553173,40781.50422454285,40241.73685326604,539.7673712768083,114.68905769778164,425.0783135790266,0.014681434957076966,0.004663365952200116,0.010320165182168453,Bull,False,True,False
2018-01-08,43112.12,42634.49,43256.57,42634.49,125690000.0,1.38,77.12500786872681,41140.0604976901,40454.35782709818,685.7026705919197,228.89178027660927,456.8108903153105,0.013830546004737654,0.004974149937941019,0.010505648807624807,Bull,False,True,False
2018-01-09,42814.34,43188.71,43251.4,42566.51,118670000.0,-0.69,72.73057940671319,41397.64195958393,40629.171321387206,768.4706381967262,336.80755186063266,431.6630863360936,-0.00690710640070602,0.0053942756823888325,0.009795829522548326,Bull,False,True,False
2018-01-10,43630.74,42888.33,43659.45,42881.88,143750000.0,1.91,76.65745804491404,41741.19550426333,40851.50974202519,889.6857622381358,447.3831939361333,442.3025683020025,0.019068377557612814,0.006291291126949211,0.010197768203455979,Bull,False,True,False
2018-01-11,43395.28,43693.6,43824.02,43140.94,163180000.0,-0.54,73.37558358290397,41995.67004206897,41039.937168541845,955.732873527122,549.053129854331,406.6797436727911,-0.00539665382709531,0.005639188274652656,0.01051856685602542,Bull,False,True,False
2018-01-12,42933.72,43426.86,43436.2,42754.3,108960000.0,-1.06,67.29370560298389,42139.9854202122,41180.217378279485,959.7680419327152,631.1961122700079,328.57192966270736,-0.010636179787294808,0.005875160550703756,0.010065983559169073,Bull,False,True,False
2018-01-15,42347.49,42891.16,42897.82,42270.38,55750000.0,-1.37,60.44127976692128,42171.909201718016,41266.68201692544,905.2271847925732,686.002326774521,219.22485801805212,-0.013654302492306813,0.004639971885561705,0.010880376092980185,Bull,False,True,False
2018-01-16,42939.68,42358.99,43142.59,42324.27,73610000.0,1.4,64.38642654912132,42290.02778606909,41390.60779344948,899.4199926196088,728.6858599435386,170.7341326760702,0.013984063754427956,0.005678059663886503,0.010722984606125035,Bull,False,True,False
2018-01-17,43358.97,42936.43,43386.27,42874.39,64030000.0,0.98,66.90320502504494,42454.48043436615,41536.41240134212,918.0680330240356,766.5622945596381,151.5057384643976,0.009764627961829309,0.006771426487000448,0.009897636299809569,Bull,False,True,False
2018-01-18,43580.88,43626.06,44004.13,43192.75,124530000.0,0.51,68.18468753542953,42627.772675232896,41687.854445687146,939.9182295457504,801.2334815568606,138.68474798888974,0.005117972128950488,0.006646728554787834,0.009902198996915895,Bull,False,True,False
2018-01-19,44178.83,43647.33,44203.13,43609.16,97360000.0,1.37,71.39828515047721,42866.39687904322,41872.37115341402,994.0257256291952,839.7919303713277,154.23379525786754,0.013720466406369036,0.0066683501755695875,0.009917923259713038,Bull,False,True,False
2018-01-22,44897.69,44225.24,44951.21,44121.97,135800000.0,1.63,74.70605985528162,43178.903513036574,42096.46884575373,1082.434667282847,888.3204777536316,194.1141895292153,0.016271594336020323,0.0065618397068983704,0.009795972080133847,Bull,False,True,False
2018-01-23,44907.2,44897.69,44970.78,44465.31,113420000.0,0.02,74.74766683981137,43444.79528026172,42304.67115347568,1140.124126786046,938.6812075601146,201.4429192259314,0.0002118149062901864,0.00644873728937338,0.009858514170302835,Bull,False,True,False
2018-01-24,45063.21,45037.35,45494.52,44781.83,173350000.0,0.35,75.46079382012125,43693.78216022145,42509.00736432933,1184.7747958921243,987.8999252265166,196.8748706656079,0.003474053158513568,0.005836901405968403,0.009630522609047622,Bull,False,True,False
2018-01-25,44816.71,45063.21,45179.0,44729.81,101410000.0,-0.55,72.00097843443294,43866.54028941815,42679.94830030494,1186.5919891132144,1027.6383380038562,158.95365110935813,-0.005470094118905422,0.005283697705858487,0.009957437841557653,Bull,False,True,False
2018-01-26,44551.13,44825.78,44825.78,44196.57,131050000.0,-0.59,68.36414771845294,43971.861783353816,42818.55435213421,1153.307431219611,1052.7721566470073,100.53527457260408,-0.00592591468673187,0.004863341097599288,0.01025498163925111,Bull,False,True,False
2018-01-29,44457.3,44724.44,44855.77,44337.72,87130000.0,-0.21,67.07507654044029,44046.544585914766,42939.94291864278,1106.6016672719852,1063.5380587720028,43.063608499982365,-0.0021061194182951937,0.004462073624905999,0.01036788179845161,Bull,False,True,False
2018-01-30,44233.11,44492.11,44615.1,44081.23,71900000.0,-0.5,63.971283447374304,44075.24695731249,43035.73307281739,1039.5138844950998,1058.733223916622,-19.219339421522363,-0.005042816365366409,0.003257083161922142,0.00997538473516242,Bull,False,True,False
2018-01-31,44049.05,44252.94,44533.76,43996.42,80160000.0,-0.42,61.45690784031441,44071.2166561875,43110.79358594203,960.423070245466,1039.071193182391,-78.64812293692489,-0.004161136307168967,0.0029798478329761515,0.010106382695747968,Bull,False,True,False
2018-02-01,44255.48,44103.07,44436.39,44103.07,70700000.0,0.47,63.20372336970544,44099.56486292789,43195.58517216855,903.9796907593408,1012.052892697781,-108.07320193844008,0.004686366675331177,0.0027755497221644333,0.010024089584724172,Bull,False,True,False
2018-02-02,44301.2,44341.88,44637.02,44252.88,93170000.0,0.1,63.59723086117173,44130.58565324667,43277.48256682273,853.1030864239438,980.2629314430136,-127.15984501906983,0.001033092398952551,0.0020931325942582122,0.009627639103987753,Bull,False,True,False
2018-02-06,43885.51,43965.88,43965.88,43498.24,83380000.0,-0.94,57.56905053662884,44092.88170659334,43322.52163594697,770.3600706463694,938.2823592836849,-167.92228863731543,-0.009383267270412388,0.0009324419305007103,0.009537002959560585,Bull,False,True,False
2018-02-07,44096.49,44039.51,44299.87,44034.24,108920000.0,0.48,59.65906999468319,44093.4368286559,43379.852625876825,713.5842027790713,893.3427279827622,-179.75852520369085,0.0048075093578723305,0.0015181727184296278,0.009388767370397776,Bull,False,True,False
2018-02-08,43679.87,44079.12,44151.54,43629.82,96620000.0,-0.94,54.00236100228504,44029.81116270884,43402.07613507114,627.7350276376965,840.2211879137492,-212.48616027605271,-0.009447917509987636,9.235796504960536e-05,0.008725089632339632,Bear,True,False,False
2018-02-09,43808.8,43533.11,43826.6,43286.24,80140000.0,0.3,55.411358275179786,43995.80944536902,43432.203828769576,563.605616599445,784.8980736508884,-221.2924570514433,0.0029517029240242465,0.0005097758026055832,0.00864802515598598,Bull,False,True,False
2018-02-12,43515.08,43795.2,43900.2,43461.25,65910000.0,-0.67,51.53817649050374,43921.8510691584,43438.34280441627,483.5082647421296,724.6201118691366,-241.11184712700708,-0.006704589032340613,0.000706355340353293,0.008423089527380937,Bull,False,True,False
2018-02-13,43690.36,43582.09,43878.33,43548.81,61850000.0,0.4,53.62155783004379,43886.23705851864,43457.01074482988,429.2263136887632,665.5413522330621,-236.3150385442989,0.004028028904002889,0.001590471910168778,0.0077364213345076415,Bull,False,True,False
2018-02-14,43353.04,43675.68,43781.77,43215.72,77840000.0,-0.77,49.23487468789384,43804.20674182347,43449.309208175815,354.89753364765784,603.4125885159812,-248.5150548683233,-0.007720696281742656,0.0005052339083602475,0.007422348862583735,Bull,False,True,False
2018-02-15,42942.35,43377.08,43451.31,42859.85,83850000.0,-0.95,44.46534828854056,43671.613396927554,43411.75667423687,259.8567226906889,534.7014153509227,-274.8446926602338,-0.009473153439758852,-0.00045665516171916056,0.007405763098279694,Bear,True,False,False
2018-02-16,43627.1,42916.87,43691.28,42916.87,63840000.0,1.59,52.69387996868323,43664.76518201562,43427.7080317008,237.057150314824,475.172562343703,-238.11541202887904,0.015945797097736802,8.47360867201552e-05,0.008189091252536747,Bear,True,False,False
2018-02-19,43572.67,43753.08,43945.62,43512.09,39230000.0,-0.12,52.033892656696175,43650.59669247476,43438.44595527852,212.15073719624343,422.5681973142112,-210.4174601179677,-0.0012476190257890707,-0.0006636681848877501,0.007535190931208333,Bear,True,False,False
2018-02-20,43294.95,43587.98,43588.77,42864.82,68890000.0,-0.64,48.68339173414705,43595.88181670941,43427.81662525789,168.0651914515256,371.6675961416741,-203.60240469014843,-0.006373720040566688,-0.0017959339037171007,0.006484653979354755,Bear,True,False,False
