Date,Close,Open,High,Low,Volume,Change,RSI_14,EMA_12,EMA_26,MACD,MACD_signal,MACD_hist
2025-08-22,149493.06,149659.84,150465.17,149448.94,335530000.0,0.17,77.06775742382032,147216.56253394345,143222.67484593016,3993.8876880132884,4000.4661278759386,-6.578439862650157
2025-08-25,148815.31,149828.16,150079.77,148757.14,210520000.0,-0.45,72.97656794063298,147462.52368256752,143636.94411660198,3825.5795659655414,3965.488815493859,-139.90924952831756
2025-08-26,148435.06,149096.34,149453.19,148312.58,161930000.0,-0.26,70.70861730640311,147612.14465448022,143992.3601079648,3619.7845465154096,3896.347961698169,-276.5634151827594
2025-08-27,147494.03,148841.67,149237.92,147337.02,186410000.0,-0.63,65.30004577740851,147593.97316917556,144251.74306293039,3342.2301062451734,3785.5243906075702,-443.29428436239687
2025-08-28,147343.52,147554.39,148042.0,147209.56,306530000.0,-0.1,64.4508931780338,147555.44191237932,144480.7635767874,3074.678335591918,3643.35517960444,-568.676844012522
2025-08-29,148617.78,147591.81,149234.95,147488.47,624600000.0,0.86,68.21895336664274,147718.87854124405,144787.2092377661,2931.6693034779455,3501.018004379141,-569.3487009011956
2025-09-01,149971.13,149079.23,150066.0,148500.2,511820000.0,0.91,71.65530562438181,148065.37876566805,145171.20336830194,2894.1753973661107,3379.649482976535,-485.4740856104245
2025-09-02,150975.48,150318.63,151075.67,150081.41,442000000.0,0.67,73.90988301497916,148513.08664787296,145601.14978546475,2911.9368624082126,3286.106958862871,-374.1700964546585
2025-09-03,152201.88,151320.5,152805.3,151320.5,337870000.0,0.81,76.38045049366642,149080.59331743096,146090.0927643192,2990.5005531117495,3226.985677712647,-236.4851246008975
2025-09-04,152665.72,152599.44,153411.06,152264.97,407270000.0,0.3,77.2576079808489,149632.15126859542,146577.17626325853,3054.9750053368916,3192.583543237496,-137.60853790060446
2025-09-05,154277.19,153149.44,154511.31,153129.78,471370000.0,1.06,80.0320640345906,150346.77261188845,147147.5476511653,3199.224960723135,3193.9118267346244,5.313133988510799
2025-09-08,156087.31,155057.34,156199.3,154944.88,492410000.0,1.17,82.59987939654029,151229.93221005946,147809.75226959752,3420.179940461938,3239.1654494800873,181.01449098185049
2025-09-09,156563.53,156640.09,157088.81,155044.27,480310000.0,0.31,83.21156162844828,152050.48571620416,148458.18024962733,3592.3054665768286,3309.793452899436,282.5120136773926
2025-09-10,157020.8,156571.73,157479.42,156079.53,437130000.0,0.29,83.80044128769276,152815.14945217274,149092.4483792846,3722.701072888158,3392.3749768971807,330.32609599097714
2025-09-11,156141.25,157284.66,157816.77,156103.81,402820000.0,-0.56,78.12403557555058,153326.85722876157,149614.5818326709,3712.2753960906703,3456.355060735879,255.9203353547914
2025-09-12,154439.69,156201.7,156519.14,154360.34,241100000.0,-1.09,68.46239984258472,153498.06227049057,149971.99725247305,3526.0650180175144,3470.297052192206,55.76796582530824
2025-09-15,155384.52,154612.19,155602.3,154486.2,274670000.0,0.61,70.63410248281507,153788.28653656895,150372.924863401,3415.361673167965,3459.3099763873583,-43.94830321939344
2025-09-16,156180.94,155960.66,156467.92,155781.84,423570000.0,0.51,72.36175106218221,154156.3870694045,150803.14820685275,3353.2388625517488,3438.095753620237,-84.85689106848804
2025-09-17,156177.81,156887.48,157196.59,155960.36,367850000.0,0.0,72.34373748628481,154467.37521257304,151201.27130264143,3266.1039099316113,3403.697384882512,-137.5934749509006
2025-09-18,157953.47,157020.08,158082.55,156978.84,555470000.0,1.14,75.99463277696387,155003.6974875618,151701.4341691124,3302.263318449375,3383.4105715958844,-81.14725314650923
2025-09-19,158037.38,158555.48,159337.45,157522.0,890890000.0,0.05,76.15482630702157,155470.41787409075,152170.7634899189,3299.654384171852,3366.659334111078,-67.00494993922575
2025-09-22,157554.66,158528.16,158850.34,157245.73,833290000.0,-0.31,73.13135071079687,155791.07050884602,152569.5706388138,3221.4998700322176,3337.627441295306,-116.12757126308861
2025-09-23,157945.03,158187.31,158831.22,157416.55,771290000.0,0.25,74.0293134008286,156122.44889210048,152967.75281371648,3154.696078384004,3301.041168713046,-146.3450903290418
2025-09-24,158236.69,158529.73,159046.59,158133.31,1030000000.0,0.18,74.70938855270134,156447.71675485425,153358.0444571449,3089.6722977093596,3258.767394512309,-169.09509680294923
2025-09-25,159280.09,158849.28,159537.59,158297.44,880270000.0,0.66,77.02704462292456,156883.46648487667,153796.71449735638,3086.751987520285,3224.3643131139042,-137.61232559361906
2025-09-26,162257.02,159901.56,162422.3,159901.56,562770000.0,1.87,82.07441768980104,157710.16702566488,154423.40379384853,3286.7632318163523,3236.844096854394,49.91913496195821
2025-09-29,163847.69,162920.48,163903.63,162058.64,483730000.0,0.98,84.08635462651343,158654.40132940875,155121.49906837827,3532.902261030482,3296.0557296896122,236.84653134086966
2025-09-30,165493.59,164354.55,166556.3,164208.34,629990000.0,1.0,85.85540299715181,159706.5842018074,155889.80210035024,3816.7821014571527,3400.2010040431205,416.58109741403223
2025-10-01,165640.34,166176.66,166522.61,164155.31,1000000000.0,0.09,86.00478863369837,160619.46970922165,156612.06416699098,4007.40554223067,3521.6419116806305,485.7636305500396
2025-10-02,168489.63,166079.48,168619.31,165567.22,776260000.0,1.72,88.53633066054726,161830.26360011063,157491.88385832496,4338.3797417856695,3684.989477701639,653.3902640840306
2025-10-03,168990.06,169041.41,169988.63,168613.41,831080000.0,0.3,88.91556749225964,162931.77073855515,158343.60060956015,4588.170128995,3865.6256079603113,722.5445210346884
2025-10-06,167752.41,169178.98,169326.34,165997.38,623770000.0,-0.73,81.71559253872584,163673.4075480082,159040.54945329644,4632.858094711759,4019.0721053106013,613.7859894011576
2025-10-07,166173.75,168299.2,168518.97,165997.2,629740000.0,-0.94,73.5360515967294,164058.0756175454,159568.93467897817,4489.1409385672305,4113.085871961927,376.0550666053032
2025-10-08,165266.75,166360.55,166947.2,165109.84,554830000.0,-0.55,69.24730638234654,164244.0255225384,159990.99507312794,4253.030449410464,4141.074787451635,111.9556619588293
2025-10-09,164530.81,165526.94,166729.97,164306.77,698870000.0,-0.45,65.88942418445413,164288.14621137865,160327.27766030366,3960.868551074993,4105.033540176306,-144.16498910131304
2025-10-10,163098.19,163984.81,165262.86,162411.27,607600000.0,-0.87,59.8094000636578,164105.0760250127,160532.53042620711,3572.545598805591,3998.535951902163,-425.9903530965721
2025-10-13,158443.42,161403.91,161988.13,157678.02,686330000.0,-2.85,45.21149949020757,163234.0520211646,160377.78150574732,2856.2705154172727,3770.082864605185,-913.8123491879123
2025-10-14,165476.02,160821.73,165866.78,160821.73,586850000.0,4.44,60.78472553086683,163578.97017175466,160755.4288016179,2823.5413701367506,3580.7745657114983,-757.2331955747477
2025-10-15,165686.38,166756.77,167561.69,165357.2,893800000.0,0.13,61.140535338816726,163903.18706840777,161120.6844459425,2782.502622465283,3421.1201770622556,-638.6175545969727
2025-10-16,164444.72,166280.38,166864.91,164261.66,1390000000.0,-0.75,57.80654830821772,163986.49982711425,161366.9093017986,2619.590525315667,3260.8142467129383,-641.2237213972712
2025-10-17,163806.22,164983.44,165030.81,163118.02,500440000.0,-0.39,56.11207818005061,163958.76446909667,161547.59898314683,2411.1654859498376,3090.8844945603187,-679.7190086104811
2025-10-20,166242.91,164912.41,166421.34,164281.95,704430000.0,1.49,60.8308122958095,164310.17147385102,161895.39979921005,2414.7716746409715,2955.6619305764493,-540.8902559354779
2025-10-21,167346.83,167004.66,168414.14,166923.59,1000000000.0,0.66,62.78309517749188,164777.3497086432,162299.209443713,2478.1402649301745,2860.157597447195,-382.01733251702035
2025-10-22,166553.28,167781.03,168163.22,166230.91,727760000.0,-0.47,60.450602998979655,165050.5697534673,162614.32578121577,2436.243972251541,2775.374872408064,-339.13090015652324
2025-10-23,164590.41,166457.67,166720.42,164395.39,485010000.0,-1.18,55.00687552134753,164979.77594524156,162760.7023900146,2219.0735552269616,2664.114608971844,-445.04105374488245
2025-10-24,163304.13,164414.44,165025.86,163041.98,424610000.0,-0.78,51.72000241738124,164721.98426135824,162800.95628705056,1921.0279743076826,2515.497282039012,-594.4693077313295
2025-10-27,162163.81,163308.91,163570.83,161766.63,363990000.0,-0.7,48.92870818540468,164328.41899038004,162753.76026578757,1574.6587245924748,2327.329570549705,-752.6708459572301
2025-10-28,160101.03,162444.28,163380.67,159805.34,374970000.0,-1.27,44.273861923891275,163678.05145339848,162557.2617275811,1120.7897258173907,2086.021601603242,-965.2318757858511
2025-10-29,158465.06,160607.77,160690.13,158306.84,390150000.0,-1.02,40.946744862291254,162876.05276826024,162254.1356736862,621.917094574048,1793.2007001974032,-1171.2836056233552
2025-10-30,156732.88,158996.02,159507.42,156327.61,378020000.0,-1.09,37.71499939753517,161930.94926545097,161845.15377193165,85.795493519312,1451.719658861785,-1365.924165342473
2025-10-31,161631.73,158195.55,162194.31,158195.55,408940000.0,3.13,49.785666519814406,161884.91553230467,161829.34460364043,55.57092866423773,1172.4899128222758,-1116.918984158038
2025-11-03,162803.16,162827.13,163935.03,161892.59,353000000.0,0.72,52.17255362039944,162026.18391195012,161901.47907744485,124.70483450527536,962.9328971588757,-838.2280626536003
2025-11-04,161281.77,163286.7,163384.95,161159.27,321600000.0,-0.93,48.92017515396642,161911.65869472703,161855.5747013378,56.08399338921299,781.5631164049431,-725.4791230157301
2025-11-05,159578.19,161368.19,162052.45,159216.86,333050000.0,-1.06,45.499789844255105,161552.66351092287,161686.87953827574,-134.2160273528716,598.4072876533803,-732.6233150062519
2025-11-06,159096.8,160240.88,160590.77,158252.63,286000000.0,-0.3,44.55186878902943,161174.83835539626,161495.02179469974,-320.18343930348055,414.68914226200815,-734.8725815654886
2025-11-07,159592.91,159393.02,160435.95,159005.14,216910000.0,0.31,45.80497476801165,160931.46476225837,161354.12462472197,-422.65986246359535,247.21934131688744,-669.8792037804828
2025-11-10,161538.41,160619.83,161881.45,160406.44,225010000.0,1.22,50.526789275933474,161024.84095268016,161367.77539326108,-342.9344405809243,129.18858493732512,-472.1230255182494
2025-11-11,157870.5,161516.75,161516.75,157765.92,291160000.0,-2.27,42.932193007683665,160539.55772919088,161108.71795672324,-569.160227532353,-10.481177556610504,-558.6790499757425
2025-11-12,158183.95,158068.17,159516.41,157203.55,217770000.0,0.2,43.710842535584376,160177.15654008457,160892.06847844744,-714.9119383628713,-151.36732971786267,-563.5446086450086
2025-11-13,160657.5,158971.48,160944.52,158971.48,254920000.0,1.56,49.55963443099767,160251.0555339177,160874.69303559948,-623.6375016817765,-245.82136411064545,-377.81613757113104
2025-11-14,161935.19,161308.72,162118.77,160791.78,239780000.0,0.8,52.3158006255462,160510.15314408424,160953.24836629583,-443.0952222115884,-285.2761357308341,-157.81908648075432
2025-11-17,161687.19,163077.95,163602.16,161481.69,521410000.0,-0.15,51.72500323143024,160691.23573730205,161007.61441323688,-316.3786759348295,-291.4966437716332,-24.8820321631963
2025-11-18,160935.13,162089.33,162344.66,160583.91,302860000.0,-0.47,49.885234611580884,160728.75793156328,161002.24519744155,-273.4872658782697,-287.8947681929605,14.407502314690817
2025-11-19,162226.28,161279.02,162741.73,161279.02,361890000.0,0.8,52.9775035329155,160959.145942092,161092.9144420755,-133.76849998350372,-257.0695145510692,123.30101456756546
2025-11-20,162936.94,162871.27,163817.83,162646.98,208140000.0,0.44,54.6366566402848,161263.42195100093,161229.50892784767,33.91302315326175,-198.873007010203,232.78603016346474
2025-11-21,162102.92,163016.59,163357.52,161853.59,254630000.0,-0.51,52.304184348819014,161392.5754970008,161294.20604430337,98.36945269742864,-139.42451506867667,237.7939677661053
2025-11-24,161984.09,162206.17,162385.33,161241.47,154380000.0,-0.07,51.963801547517434,161483.57772823144,161345.30855954016,138.26916869127308,-83.88577831668673,222.1549470079598
2025-11-25,161692.48,162394.41,162819.84,161276.81,162000000.0,-0.18,51.08520933267527,161515.71653927278,161371.0249625372,144.6915767355822,-38.17030730623294,182.86188404181513
2025-11-26,163188.53,161984.45,163397.23,160564.86,234700000.0,0.93,55.26418786433929,161773.0724563077,161505.65496531222,267.41749099548906,22.947252354111463,244.4702386413776
2025-11-27,165373.31,163509.3,165611.11,163509.3,175280000.0,1.34,60.56301694426983,162326.9551553373,161792.14793084463,534.8072244926589,125.31924678182095,409.4879777108379
2025-11-28,166677.7,165753.36,167005.05,165753.36,295620000.0,0.79,63.35387098499052,162996.30051605462,162154.04067670798,842.2598393466324,268.70736529478324,573.5524740518491
2025-12-01,168062.19,167229.27,168246.23,166024.8,306600000.0,0.83,66.09637120057448,163775.6681289693,162591.6813673222,1183.986761647102,451.76324456524696,732.223517081855
2025-12-02,167642.28,168499.02,169289.22,167445.94,291890000.0,-0.25,64.51927168656859,164370.53149374324,162965.79978455757,1404.7317091856676,642.3569374893311,762.3747716963364
2025-12-03,166145.34,168107.55,168160.88,166115.17,258780000.0,-0.89,59.10501692974282,164643.57895624428,163201.32128199775,1442.2576742465317,802.3370848407712,639.9205894057604
2025-12-04,166283.55,166501.19,166837.09,165886.27,167560000.0,0.08,59.44341692294206,164895.88219374514,163429.63452036827,1466.2476733768708,935.1192025479911,531.1284708288797
2025-12-05,167085.58,167772.2,167923.45,166369.73,225680000.0,0.48,61.43757891858903,165232.75877932282,163700.44529663728,1532.3134826855385,1054.5580585755006,477.7554241100379
2025-12-08,168303.25,167386.44,168755.19,167386.44,328070000.0,0.73,64.30707045490968,165705.14204404238,164041.39379318268,1663.7482508597022,1176.396097032341,487.35215382736124
2025-12-09,169456.39,169382.09,169601.05,168880.22,433910000.0,0.69,66.82470432141562,166282.2571141897,164442.5046233173,1839.7524908724008,1309.067375800353,530.6851150720479
2025-12-10,169451.86,169806.31,170697.75,169239.23,497180000.0,0.0,66.8047692087979,166769.88832739127,164813.56798455305,1956.3203428382112,1438.5179692079246,517.8023736302866
2025-12-11,168574.69,170089.28,170301.48,168548.45,656550000.0,-0.52,62.89231319949183,167047.55012317724,165092.16961532691,1955.380507850321,1541.890476936404,413.49003091391705
2025-12-12,169864.53,168937.33,170052.88,168421.55,309700000.0,0.77,66.04169131721923,167480.93164268843,165445.67779196936,2035.2538507190766,1640.5631516929386,394.69069902613796
2025-12-15,170741.34,170549.69,171001.7,170292.95,410450000.0,0.52,68.02816503073436,167982.53292842867,165837.94906663828,2144.5838617903937,1741.3672937124297,403.216568077964
2025-12-16,170447.3,171403.38,171922.59,170191.98,475390000.0,-0.17,66.6207191942287,168361.72786251656,166179.3824691095,2182.3453934070712,1829.562913651358,352.7824797557132
2025-12-17,170313.86,170737.14,171392.63,169230.5,435470000.0,-0.08,65.95383976469839,168662.05588366787,166485.64006399026,2176.4158196776116,1898.9334948566088,277.48232482100275
2025-12-18,171960.66,170804.66,172248.94,170804.66,392430000.0,0.97,69.95145474910166,169169.53344002663,166891.19709628727,2278.3363437393564,1974.8140646331585,303.52227910619786
2025-12-19,171404.48,172289.3,172674.66,171149.06,326400000.0,-0.32,67.08644061648923,169513.37137233024,167225.51434841414,2287.857023916091,2037.4226564897451,250.43436742634572
2025-12-22,171204.19,171624.56,172167.63,170858.66,326750000.0,-0.12,66.03750399071484,169773.49731504868,167520.23106334644,2253.26625170224,2080.5913755322445,172.6748761699955
2025-12-23,171073.73,171596.97,171867.31,170968.31,239250000.0,-0.08,65.32107914041904,169973.5331127335,167783.45320680225,2190.079905931256,2102.489081612047,87.59082431920888
2025-12-24,170830.22,171469.52,171587.31,170641.13,319890000.0,-0.14,63.92699686874144,170105.3310953899,168009.139635928,2096.191459461901,2101.2295571820177,-5.038097720116639
2025-12-26,172400.73,171220.16,172582.95,171146.14,346400000.0,0.92,68.58388794054112,170458.46938840684,168334.44262585926,2124.0267625475826,2105.7889982551305,18.237764292452084
2025-12-29,173896.34,173200.42,174411.73,173200.42,360620000.0,0.87,72.25696535649656,170987.37255942117,168746.43502394375,2240.937535477424,2132.8187056995894,108.11882977783443
2025-12-30,174472.8,174270.84,174805.16,174121.42,415890000.0,0.33,73.54102771869127,171523.59216566407,169170.61020735532,2352.981958308752,2176.851356221422,176.13060208732986
2025-12-31,174054.31,174791.31,175232.91,173564.33,414470000.0,-0.24,70.97285048878622,171912.9333709465,169532.36574755123,2380.567623395269,2217.5946096561916,162.9730137390775
2026-01-01,176355.48,174437.7,176658.39,174437.7,799090000.0,1.32,75.94694319605014,172596.40208310855,170037.78161810298,2558.6204650055734,2285.799780726068,272.82068427950526
2026-01-02,179034.94,177030.02,179467.84,176709.52,513440000.00000006,1.52,80.2012637798513,173586.94637801492,170704.2377945398,2882.7085834751197,2405.1815412758788,477.5270421992409
2026-01-05,182408.23,179535.47,183964.38,179535.47,633100000.0,1.88,84.03071464516648,174944.06693524338,171571.20018012944,3372.866755113937,2598.7185840434904,774.1481710704466
2026-01-06,185062.11,183121.45,185481.45,181182.06,596930000.0,1.45,86.27920306410353,176500.68894520594,172570.5268334532,3930.162111752754,2865.007289585343,1065.1548221674107
2026-01-07,186518.72,185845.56,187015.13,184896.7,569860000.0,0.79,87.33337797062393,178041.92449209734,173603.7263272715,4438.198164825852,3179.645464633445,1258.5527001924065
2026-01-08,185543.02,186998.48,187905.17,185199.38,576350000.0,-0.52,82.74726562085633,179195.9391856208,174488.11845117732,4707.820734443492,3485.2805185954544,1222.5402158480379
2026-01-09,184409.67,185700.13,186180.31,183700.84,393480000.0,-0.61,77.64668322555463,179998.0516186022,175223.04819553453,4775.003423067683,3743.2250994899005,1031.7783235777824
2026-01-12,182384.16,184045.17,184439.06,182303.56,418830000.0,-1.1,69.41185078519499,180365.14521574034,175753.50092179124,4611.644293949095,3916.9089383817395,694.7353555673558
2026-01-13,183951.52,182702.06,184304.88,180589.95,437360000.0,0.86,71.89569187231953,180916.8951825495,176360.76159425118,4556.133588298311,4044.753868365054,511.3797199332571
2026-01-14,182569.81,184400.81,184726.59,182369.88,444260000.0,-0.75,66.74987981961681,181171.18976984956,176820.69110578814,4350.4986640614225,4105.902827504328,244.59583655709412
2026-01-15,181456.34,183073.45,183717.55,180783.63,281310000.0,-0.61,62.84618147404646,181215.05903602653,177164.0725053594,4050.986530667142,4094.919568136891,-43.93303746974925
2026-01-16,185098.83,182559.69,185208.98,182559.69,381920000.0,2.01,69.1932862409383,181812.56226125322,177751.83231977723,4060.729941475991,4088.081642804711,-27.351701328720083
2026-01-19,187761.69,186151.23,187882.05,186127.34,450870000.0,1.44,72.84544427913585,182727.8126825989,178493.303259053,4234.509423545882,4117.367198952946,117.14222459293615
2026-01-20,188621.78,188579.17,188958.38,187192.02,454300000.0,0.46,73.92086314278511,183634.576885276,179243.56079541944,4391.016089856566,4172.0969771336695,218.9191127228969
2026-01-21,187033.27,189095.63,189523.44,186626.84,703360000.0,-0.84,68.5232282826588,184157.4527490797,179820.57629205502,4336.876457024686,4205.052873111873,131.82358391281286
2026-01-22,187688.16,187391.55,188106.81,186825.63,462470000.0,0.35,69.51163061021501,184700.63847999054,180403.3602704213,4297.278209569224,4223.497940403344,73.78026916587987
2026-01-23,189166.83,187926.5,189566.64,186637.56,407930000.0,0.79,71.6744003006724,185387.7448676843,181052.50617631603,4335.238691368257,4245.846090596327,89.39260077193012
2026-01-26,188587.66,189788.69,191032.73,188268.39,449790000.0,-0.31,69.59204349802181,185880.03950342519,181610.66571881116,4269.373784614028,4250.551629399867,18.822155214161285
2026-01-27,188202.86,188775.66,189521.31,187538.23,341590000.0,-0.2,68.17485061799886,186237.39650289825,182098.97640630664,4138.42009659161,4228.125322838216,-89.70522624660589
2026-01-28,188380.39,188901.75,189183.88,188179.52,423530000.0,0.09,68.49362919348694,186567.08781014467,182564.26630213577,4002.8215080088994,4183.064559872353,-180.24305186345373
2026-01-29,182338.13,188686.06,188923.41,181961.16,413820000.0,-3.21,50.09995932480556,185916.47891627625,182547.51546494054,3368.9634513357014,4020.244338165023,-651.2808868293214
2026-01-30,184174.48,183166.67,186619.52,182347.48,344200000.0,1.01,54.131520776559725,185648.47908300298,182668.03135642645,2980.447726576531,3812.2850158473248,-831.8372892707939
2026-02-02,185057.83,184441.94,185611.73,182792.41,215800000.0,0.48,55.97416717214577,185557.6099933102,182845.05347817263,2712.5565151375777,3592.3393157053756,-879.782800567798
2026-02-03,186900.73,185555.89,187518.8,185545.94,390200000.0,1.0,59.618851870873435,185764.24384049326,183145.47396127097,2618.7698792222945,3397.62542840876,-778.8555491864654
2026-02-04,187832.08,187193.3,188312.2,187018.69,767510000.0,0.5,61.359806710957706,186082.37248041737,183492.62996413978,2589.7425162775908,3236.048845982526,-646.3063297049353
2026-02-06,184129.58,188023.59,188036.31,183547.3,798690000.0,-1.97,51.79895331537488,185781.94286804547,183539.81144827756,2242.1314197679167,3037.265360739604,-795.1339409716875
2026-02-09,182340.38,185027.17,185650.59,180992.8,597720000.0,-0.97,47.91368716312482,185252.47165757694,183450.96467433107,1801.5069832458685,2790.113685240857,-988.6067019949887
2026-02-10,182153.55,183101.94,183216.67,181499.3,636100000.0,-0.1,47.5129275133161,184775.71447948818,183354.85988363987,1420.854595848301,2516.261867362346,-1095.407271514045
2026-02-11,183049.81,182739.72,183801.7,182054.66,350080000.0,0.49,49.68701282702545,184510.1907134131,183332.26359596287,1177.927117450221,2248.5949173799213,-1070.6677999297003
2026-02-12,180512.66,182700.31,182757.09,178725.25,448220000.0,-1.39,44.11619344903242,183895.1859882726,183123.404070336,771.7819179366052,1953.232317491258,-1181.450399554653
2026-02-13,179603.73,180577.78,180832.66,178237.14,379800000.0,-0.5,42.287030661161545,183234.96199007682,182862.68747253335,372.2745175434684,1637.0407575017002,-1264.7662399582318
2026-02-16,174453.94,179926.88,179969.23,173574.27,378710000.0,-2.87,33.74897977347571,181884.035530065,182239.81728938274,-355.7817593177315,1238.476254137814,-1594.2580134555456
2026-02-17,173150.42,174783.16,176131.34,171693.41,424960000.0,-0.75,31.988395308690272,180540.40237159346,181566.52860128033,-1026.1262296868663,785.555757372878,-1811.6819870597442
2026-02-18,178853.09,174328.61,178974.17,174328.61,424990000.0,3.29,45.40628184557014,180280.81585288676,181365.53314933364,-1084.7172964468773,411.501146608927,-1496.2184430558043
2026-02-19,172170.3,179279.73,179279.73,171647.34,229010000.0,-3.74,36.354676096690895,179033.04418321187,180684.40476790152,-1651.3605846896535,-1.071199650789083,-1650.2893850388643
2026-02-20,173169.7,172716.16,174148.33,169592.53,245480000.0,0.58,38.33446288630943,178130.9912319485,180127.75997027918,-1996.7687383306911,-400.2107073867695,-1596.5580309439215
2026-02-23,167691.08,172962.95,174336.86,166886.63,204730000.0,-3.16,32.38691416809169,176524.85104241795,179206.52441692515,-2681.673374507198,-856.5032408108552,-1825.1701336963426
2026-02-24,166258.55,167685.83,169237.52,163907.59,345390000.0,-0.85,31.031211091345455,174945.4201128152,178247.4152008566,-3301.995088041411,-1345.6016102569665,-1956.3934777844443
2026-02-25,164626.3,167607.55,168191.66,164229.36,351260000.0,-0.98,29.51518008511526,173357.8631723821,177238.44370449687,-3880.580532114778,-1852.597394628529,-2027.9831374862492
2026-02-26,168893.09,164815.44,169374.27,162953.64,355320000.0,2.59,38.03715036381305,172670.9749920156,176620.26935601563,-3949.2943640000303,-2271.9367885028296,-1677.3575754972007
2026-02-27,168062.17,167718.13,169379.97,165811.88,222440000.0,-0.49,37.09651741275003,171961.92807016705,175986.33607038483,-4024.4080002177798,-2622.43103084582,-1401.97696937196
2026-03-02,151973.0,152717.47,159328.59,151747.95,479700000.0,-9.57,24.475336387648255,168886.70836706442,174207.5704355415,-5320.862068477087,-3162.117238372073,-2158.7448301050135
2026-03-03,157132.09,151258.86,158217.02,151258.86,429920000.0,3.39,32.41564162396537,167078.3055413622,172942.7200329088,-5864.414491546602,-3702.576689006979,-2161.837802539623
2026-03-04,155777.2,157322.45,157962.48,154790.73,362160000.0,-0.86,31.479604063668347,165339.67391961417,171671.20003047114,-6331.526110856968,-4228.366573376978,-2103.159537479991
2026-03-05,161210.69,156310.7,161476.84,156250.3,402540000.0,3.49,39.07722853086862,164704.4456242889,170896.34743562143,-6191.901811332529,-4621.073620968088,-1570.828190364441
2026-03-06,157496.09,161435.83,161435.83,157072.66,196190000.0,-2.3,36.12792893439684,163595.46783593678,169903.73577372354,-6308.267937786761,-4958.512484331823,-1349.755453454938
2026-03-09,146480.16,150174.09,150174.09,144119.44,378010000.0,-6.99,29.11101328790582,160962.34355348497,168168.65608678106,-7206.312533296092,-5408.072494124676,-1798.2400391714154
2026-03-10,156177.13,156209.06,158354.13,155294.66,289650000.0,6.62,40.133650941791814,160226.15685294883,167280.39489516764,-7054.238042218814,-5737.3056037435035,-1316.9324384753108
2026-03-11,155858.48,157206.97,158624.52,155652.36,232660000.0,-0.2,39.914019364541716,159554.2065678798,166434.32712515522,-6880.120557275426,-5965.868594449888,-914.2519628255377
2026-03-12,154421.44,154679.7,157080.3,153503.7,202930000.0,-0.92,38.88064150916898,158764.55017282136,165544.48363440298,-6779.933461581619,-6128.681567876234,-651.2518937053846
2026-03-13,153866.17,154202.92,155002.11,152780.8,113040000.0,-0.36,38.466228546763844,158010.95322315654,164679.42336518795,-6668.470142031409,-6236.63928270727,-431.83085932413906
2026-03-16,149178.66,153581.45,153943.7,148747.72,153180000.0,-3.05,35.068135506130474,156652.13888113244,163531.2186714703,-6879.079790337855,-6365.127384233387,-513.9524061044685
2026-03-17,150016.16,150067.91,151503.47,148509.05,145540000.0,0.56,36.1533634635027,155631.2190532659,162530.10321432436,-6898.884161058464,-6471.878739598403,-427.00542146006137
2026-03-18,154292.27,150562.73,154684.45,150284.27,213820000.0,2.85,41.52698780784731,155425.22689122497,161919.89334659663,-6494.666455371655,-6476.436282753053,-18.2301726186015
2026-03-19,152740.38,152698.52,153322.97,150728.19,147440000.0,-1.01,40.20447341528398,155012.1735233442,161239.92939499687,-6227.755871652684,-6426.70020053298,198.94432888029587
2026-03-24,153966.36,157190.06,157442.69,153382.02,220480000.0,0.8,41.78185043084842,154851.2791351374,160701.14647684895,-5849.867341711564,-6311.333628768697,461.46628705713283
2026-03-25,158313.45,155359.94,158586.09,155199.7,348260000.0,2.82,47.109597682448474,155383.9208066547,160524.28007115645,-5140.359264501749,-6077.138755915308,936.7794914135593
2026-03-26,152907.97,157571.13,157591.23,152668.08,313130000.0,-3.41,41.96667395533343,155003.0052979386,159960.10895477448,-4957.103656835883,-5853.1317360994235,896.0280792635403
2026-03-27,151707.52,153041.83,153660.89,151457.95,244730000.0,-0.79,40.89883413766132,154496.00755979418,159348.8060692356,-4852.7985094414325,-5653.0650907678255,800.266581326393
2026-03-30,146842.97,151813.61,151813.61,144656.97,308120000.0,-3.21,36.811261021739874,153318.6171659797,158422.4478418848,-5103.830675905105,-5543.218207795282,439.38753189017734
2026-03-31,148743.31,147743.69,150225.63,147743.69,232740000.0,1.29,39.36091118073988,152614.72375582898,157705.47466841186,-5090.75091258288,-5452.724748752802,361.9738361699219
2026-04-01,155511.56,151262.77,157347.19,151262.77,420210000.0,4.55,47.4879064089626,153060.39087031683,157542.96247075172,-4482.571600434894,-5258.69411908922,776.1225186543261
2026-04-02,152011.27,152040.53,152272.64,150022.44,202910000.0,-2.25,44.18946764165916,152898.98765949885,157133.20747291826,-4234.219813419419,-5053.79925795526,819.5794445358415
2026-04-03,150398.7,149093.61,152103.63,148796.55,270150000.0,-1.06,42.7173944950612,152514.32801957594,156634.3550675169,-4120.027047940966,-4867.044815952402,747.0177680114357
2026-04-06,151207.81,150272.88,151875.02,147771.36,270550000.0,0.54,43.730277010114186,152313.3252473335,156232.38876621934,-3919.063518885843,-4677.4485565390905,758.3850376532473
2026-04-07,151673.45,150613.25,152013.05,149129.41,205230000.0,0.31,44.34024215400664,152214.88290158988,155894.68959835125,-3679.8066967613704,-4477.920184583547,798.1134878221765
