date,title,url,raw_text
2020-04-15,SBP says all targets to be revised downward,https://www.dawn.com/news/1549323/sbp-says-all-targets-to-be-revised-downward,KARACHI: The State Bank of Pakistan (SBP) on Tuesday said that the revised GDP growth target of three per cent was unachievable even after ignoring the impact of pandemic on the economy as the agriculture sector and large-scale manufacturing failed to compensate for subdued domestic market activity.
2020-04-15,Stocks gain 190 points,https://www.dawn.com/news/1549325/stocks-gain-190-points,"KARACHI: The stock market remained range-bound throughout the session on Tuesday, though the KSE-100 index finally managed to gain 189.75 points (0.61 per cent) and settle at 31,222.74."
2020-04-15,"Gold crosses Rs100,000 per tola",https://www.dawn.com/news/1549327/gold-crosses-rs100000-per-tola,"KARACHI: Local one tola and 10 gram gold price in the country reached a peak of Rs100,400 and Rs86,076, respectively, on Tuesday."
2020-04-15,IMF sees negative 1.5pc growth in Pakistan this year,https://www.dawn.com/news/1549328/imf-sees-negative-15pc-growth-in-pakistan-this-year,ISLAMABAD: The International Monetary Fund (IMF) on Tuesday projected economic recession for Pakistan following the coronavirus-related ‘The Great Lockdown’ that would sharply contract the global economy this year.
2020-04-16,Asia’s economy likely to suffer zero growth this year for the first time in 60 years: IMF,https://www.dawn.com/news/1549670/asias-economy-likely-to-suffer-zero-growth-this-year-for-the-first-time-in-60-years-imf,"Asia’s economic growth this year will grind to a halt for the first time in 60 years, as the coronavirus crisis takes an “unprecedented” toll on the region’s service sector and major export destinations, the International Monetary Fund said on Thursday."
2020-04-16,Incentives offered to attract remittances,https://www.dawn.com/news/1549594/incentives-offered-to-attract-remittances,KARACHI: The State Bank of Pakistan (SBP) on Wednesday announced incentives for banks and exchange companies to increase remittances amid fears of lower-than-expected inflows due to the impact of coronavirus across the world.
2020-04-16,SoPs set for Sindh industries,https://www.dawn.com/news/1549597/sops-set-for-sindh-industries,KARACHI: The Sindh government will only allow those export-oriented units to resume operations which submit an undertaking to abide in letter and spirit with the prescribed standard operating procedures (SoPs) of the provincial government.
2020-04-16,"Govt mulls zero tax, duties to boost exports",https://www.dawn.com/news/1549598/govt-mulls-zero-tax-duties-to-boost-exports,"ISLAMABAD: The Ministry of Commerce (MoC) has proposed to exempt duties and taxes on exports proceeds to cope with the fallout from Covid-19 on exports, said Commerce Adviser Abdul Razak Dawood."
2020-04-16,Pakistan included in G20 debt relief plan,https://www.dawn.com/news/1549599/pakistan-included-in-g20-debt-relief-plan,KARACHI: Pakistan has been included in the group of countries eligible for debt relief on all principal and interest payments to official bilateral creditors announced by the G20 countries in their Riyadh meeting on Wednesday.
2020-04-16,‘Strong-arming IPPs will deter future investors’,https://www.dawn.com/news/1549600/strong-arming-ipps-will-deter-future-investors,KARACHI: The Independent Power Producers (IPPs) Association said on Wednesday old plants that are receiving capacity payments without generating electricity can be terminated only under the terms specified in their power purchase agreements (PPAs).
2020-04-16,FIA supplementary report on wheat crisis sent to PM Imran,https://www.dawn.com/news/1549617/fia-supplementary-report-on-wheat-crisis-sent-to-pm-imran,ISLAMABAD: A supplementary report of the inquiry committee on wheat crisis submitted to the Prime Minister’s office by the Federal Investigation Agency (FIA) has found a justification in the recommendations of Pakistan Agricultural Storage and Services Corporation (Passco) and the food departments of Punjab and Sindh for the export of surplus wheat in the second half of 2018.
2020-04-17,Dollar falls to Rs163.58 in interbank as rupee makes sharp recovery,https://www.dawn.com/news/1549987/dollar-falls-to-rs16358-in-interbank-as-rupee-makes-sharp-recovery,The rupee made a significant recovery on Friday as the dollar fell by Rs3.3 to close at Rs163.58 in the interbank market.
2020-04-17,"Shares soar at PSX as benchmark KSE-100 rises 6pc on SBP rate cut, IMF aid",https://www.dawn.com/news/1549956/shares-soar-at-psx-as-benchmark-kse-100-rises-6pc-on-sbp-rate-cut-imf-aid,"Trading was halted at the Pakistan Stock Exchange (PSX) on Friday after the benchmark KSE-100 index soared almost 1,500 points — a rise of 5 per cent — a day after the State Bank of Pakistan (SBP) slashed the country's policy rate by 200 points in a surprise move."
2020-04-17,Stocks rise on partial easing of lockdown,https://www.dawn.com/news/1549870/stocks-rise-on-partial-easing-of-lockdown,"KARACHI: On the first day of the opening up of the partial lockdown, the stocks traded range-bound on Thursday with the KSE-100 index finishing off the session again on a flattish note with minor gains of 89.27 points (0.28 per cent) at 31,329.46."
2020-04-17,Rs50bn income tax refunds to be released next week,https://www.dawn.com/news/1549872/rs50bn-income-tax-refunds-to-be-released-next-week,"ISLAMABAD: After a delay of more than six years, the government has finally decided to release income tax refunds worth Rs50 billion to 100,000 taxpayers within the next week."
2020-04-17,Hafeez assures businesses of comprehensive relief package,https://www.dawn.com/news/1549873/hafeez-assures-businesses-of-comprehensive-relief-package,ISLAMABAD: The government on Thursday assured retailers and industrialists that their difficulties would be addressed through a comprehensive relief package including possible waiver of tax discounts.
2020-04-17,"Export of textile masks, sanitisers allowed",https://www.dawn.com/news/1549874/export-of-textile-masks-sanitisers-allowed,"ISLAMABAD: The government has decided to allow export of textile masks and sanitisers, Adviser on Commerce Razak Dawood told Dawn on Thursday."
2020-04-17,Govt on back foot as independent power producers decry media trial,https://www.dawn.com/news/1549875/govt-on-back-foot-as-independent-power-producers-decry-media-trial,"ISLAMABAD: The Independent Power Producers (IPPs) on Thursday asked the government to focus on loss reduction, recoveries, fuel price rationalising and taxes with major impact on capacity payments as the government called another 50 renewable sector investors to seek discounts."
2020-04-17,Pakistan welcomes G-20 decision to suspend debt servicing for 76 countries,https://www.dawn.com/news/1549894/pakistan-welcomes-g-20-decision-to-suspend-debt-servicing-for-76-countries,"ISLAMABAD: Pakistan on Thursday welcomed the G-20 move to suspend debt servicing for 76 developing countries, saying it would have substantial impact on economies reeling from the Covid-19 pandemic."
2020-04-17,IMF okays over $1.3bn aid to help Pakistan,https://www.dawn.com/news/1549897/imf-okays-over-13bn-aid-to-help-pakistan,"ISLAMABAD: In a major support to shore up the declining reserves following the outflow of hot money, the International Monetary Fund (IMF) on Thursday night approved the disbursement of $1.386 billion to Pakistan under the Rapid Financing Instrument (RFI) to address the economic impact of the Covid-19 shock."
2020-04-17,"In surprise move, SBP slashes key rate by 200bps",https://www.dawn.com/news/1549899/in-surprise-move-sbp-slashes-key-rate-by-200bps,KARACHI: Industry leaders were taken by surprise when the State Bank of Pakistan (SBP) announced a sharp cut of two percentage points in the key policy rate after an emergency meeting of the Monetary Policy Committee (MPC) on Thursday.
2020-04-18,Traders demand deeper rate cuts to kick-start ailing economy,https://www.dawn.com/news/1550169/traders-demand-deeper-rate-cuts-to-kick-start-ailing-economy,"KARACHI: While cautiously welcoming the 200 basis point cut in interest rate, industrialists on Friday demanded further cuts similar to other nations who have brought down the policy rates to zero in order to save industries from a collapse."
2020-04-18,SCCI slams TDAP conditions for reopening factories,https://www.dawn.com/news/1550170/scci-slams-tdap-conditions-for-reopening-factories,SIALKOT: The Sialkot Chamber of Commerce and Industry (SCCI) on Friday expressed grave concern over the documentation re­­quirement set by the Trade Development Authority of Pakistan (TDAP) for reopening factories.
2020-04-18,First Rs200bn sukuk issue launched via stock market,https://www.dawn.com/news/1550171/first-rs200bn-sukuk-issue-launched-via-stock-market,ISLAMABAD: For the first time the government has floated debt of a state-owned entity (SoE) — earlier the exclusive domain of the banks — for ordinary investors through the stock market.
2020-04-18,"Per tola gold price plunges by Rs3,400",https://www.dawn.com/news/1550172/per-tola-gold-price-plunges-by-rs3400,"KARACHI: The one tola domestic gold price witnes­sed a steep fall of Rs3,400 on Friday to Rs97,600, amid a massive drop in world price of the precious metal."
2020-04-18,Textile exports contract 4.5pc in March,https://www.dawn.com/news/1550173/textile-exports-contract-45pc-in-march,"ISLAMABAD: Pakistan’s textile and clothing exports declined 4.5 per cent year-on-year in March owing to order cancellations and delays amid coronavirus-led global lockdowns, showed Pakistan Bureau of Statis­tics data issued on Friday."
2020-04-18,Cash reserve requirements cut to 10pc,https://www.dawn.com/news/1550174/cash-reserve-requirements-cut-to-10pc,KARACHI: The State Bank of Pakistan on Friday reduced the Special Cash Reserve Requirement to 10 per cent from 15pc of total FE-25 deposits from April 20 on wards.
2020-04-18,"‘CAD to shrink along with exports, remittances’",https://www.dawn.com/news/1550175/cad-to-shrink-along-with-exports-remittances,"KARACHI: The current account deficit is set to improve slightly by the end of this fiscal year, according to IMF projections released in connection with the latest Rapid Financing Instrument (RFI). This will happen despite a contraction in imports and a fall in remittances, since the Fund’s projections show that the fall in imports will be even more pronounced."
2020-04-18,Bankers whisper ‘foul’ as rupee rolls uphill against dollar,https://www.dawn.com/news/1550176/bankers-whisper-foul-as-rupee-rolls-uphill-against-dollar,"KARACHI: Moments after the market opened, the dollar was finding buyers at rates as high as Rs167.30 in the interbank on Friday, a day of abbreviated trading hours. But when the curtain dropped at noon, the rupee had risen to Rs163.58, one of the sharpest climbs seen in recent times."
2020-04-18,IHC briefed on relief measures taken by SBP,https://www.dawn.com/news/1550105/ihc-briefed-on-relief-measures-taken-by-sbp,ISLAMABAD: The finance ministry informed the Islamabad High Court (IHC) on Friday that the State Bank of Pakistan (SBP) had deferred repayment of principal amount of small and domestic loans for a year and subsidised payroll loan.
2020-04-18,"Govt, IMF agree to put on hold $6bn programme",https://www.dawn.com/news/1550121/govt-imf-agree-to-put-on-hold-6bn-programme,"ISLAMABAD: With $1.4 billion upfront breathing space, Pakistan and the Int­ernational Monetary Fund (IMF) have agreed to put on hold the existing $6bn Extended Fund Facility (EFF) and revise it after the Covid-19 pandemic is over as the macroeconomic indicators deteriorate."
2020-04-18,"Ali Habib, prominent businessman and chairman of Indus Motors, passes away in Karachi",https://www.dawn.com/news/1550054/ali-habib-prominent-businessman-and-chairman-of-indus-motors-passes-away-in-karachi,"Ali Suleman Habib, a business magnate and chairman of the Indus Motor Company Ltd (IMC), passed away in Karachi on Friday at the age of 64."
2020-04-19,Tech Talk: Startups explore new services to stay afloat,https://www.dawn.com/news/1550420/tech-talk-startups-explore-new-services-to-stay-afloat,"With the continuous rise in coronavirus across the world, business activity has already taken one of the worst hits in decades, as projections suggest that it might be even scarier than the Great Depression. Apart from a few countercyclical sectors, demand in most has already shown a sharp decline."
2020-04-19,UK announces fund for Pakistan in fight against coronavirus,https://www.dawn.com/news/1550382/uk-announces-fund-for-pakistan-in-fight-against-coronavirus,UK announces fund for Pakistan in fight against coronavirus
2020-04-19,"Rains to worsen locust outbreak, harm wheat crop",https://www.dawn.com/news/1550422/rains-to-worsen-locust-outbreak-harm-wheat-crop,"Rains to worsen locust outbreak, harm wheat crop"
2020-04-19,Petroleum imports fall 33pc in March,https://www.dawn.com/news/1550423/petroleum-imports-fall-33pc-in-march,ISLAMABAD: Imports of petroleum products dipped nearly 33 per cent year-on-year in March owing to the sharp reduction in demand for petroleum products as a result of coronavirus pandemic.
2020-04-19,LSM contracts 1.2pc in February,https://www.dawn.com/news/1550424/lsm-contracts-12pc-in-february,"ISLAMABAD: The large-scale manufacturing (LSM) output declined by 1.15 per cent year-on-year in February, the Pakistan Bureau of Statistics (PBS) reported on Saturday."
2020-04-19,"Construction sector upbeat, expects boom after Eid",https://www.dawn.com/news/1550425/construction-sector-upbeat-expects-boom-after-eid,KARACHI: Construction on private sector high-rise projects and public development works in Punjab and Khyber Paktunkhawa partially resumed on Friday after remaining suspended for over a month due to the Covid-19 lockdown.
2020-04-19,$500m WB aid likely to boost social sector,https://www.dawn.com/news/1550411/500m-wb-aid-likely-to-boost-social-sector,"ISLAMABAD: The World Bank plans to approve a credit of $500 million for Pakistan next month to strengthen civil registration and vital statistics, health and education systems essential for human capital accumulation, and improve national safety nets to respond to shocks effectively."
2020-04-20,Consumer tariffs in the energy sector have become prohibitively unaffordable,http://www.dawn.com/news/1550599/finding-luck-in-the-pandemic?preview,"THE coronavirus pandemic has put economies in turmoil. The global economy is estimated by the International Monetary Fund (IMF) to face negative 3 per cent growth this year. No major economy worth the name may avoid a recession in 2020, other than the two powerhouses — China and India — who may remain in a marginally positive mode with less than 2pc growth."
2020-04-20,Punjab CM for direct aid supply to the needy in absence of Ramazan bazaars,https://www.dawn.com/news/1550630/punjab-cm-for-direct-aid-supply-to-the-needy-in-absence-of-ramazan-bazaars,LAHORE: Chief Minister Usman Buzdar has said the deserving people will be provided direct fiscal aid in Ramazan under a special package as Ramazan bazaars were not being set up this year in view of the coronavirus pandemic.
2020-04-20,Will the rate cut help PSX gain firmer footing?,https://www.dawn.com/news/1550580/will-the-rate-cut-help-psx-gain-firmer-footing,"“THE moving finger writes; and having writ, moves on: nor all thy piety nor wit shall lure it back to cancel half a line, nor all thy tears wash out a word of it,” are some of the best lines written by the Persian poet, Omar Khayyam."
2020-04-20,SBP acts swiftly for a change,https://www.dawn.com/news/1550584/sbp-acts-swiftly-for-a-change,"WHILE reaffirming the International Monetary Fund’s (IMF) warning that the economy may contract 1.5 per cent during this fiscal year, the State Bank of Pakistan (SBP) slashed its policy rate from 11pc to 9pc on April 16."
2020-04-20,Balochistan to give interest-free loans,https://www.dawn.com/news/1550662/balochistan-to-give-interest-free-loans,QUETTA: The Balochistan government has decided to give interest-free loans to people to compensate them for the losses suffered due to lockdown triggered by the coronavirus.
2020-04-20,PPP criticises package for construction industry,https://www.dawn.com/news/1550664/ppp-criticises-package-for-construction-industry,"ISLAMABAD: The Pakistan Peoples Party (PPP) on Sunday criticised the package announced by the government for the construction industry and termed it “a windfall profit package for property developers, dealers, speculators and tax evaders”."
2020-04-20,Dawood hints at scheme for small businesses,https://www.dawn.com/news/1550668/dawood-hints-at-scheme-for-small-businesses,"ISLAMABAD: Adviser to the Prime Minister on Commerce, Textile, Industry and Investment Abdul Razak Dawood said on Sunday that the government was finalising a scheme to support small and medium enterprises (SMEs) across all sectors."
2020-04-21,Dollar declines by another Rs2.36 amid oil crash,https://www.dawn.com/news/1551125/dollar-declines-by-another-rs236-amid-oil-crash,"The rupee continued its upward trajectory against the dollar, recovering Rs2.36 on Tuesday."
2020-04-21,Q&A: Oil prices go negative. What does that mean?,https://www.dawn.com/news/1551078/qa-oil-prices-go-negative-what-does-that-mean,"The world is awash in oil, there’s little demand for it and we’re running out of places to put it."
2020-04-21,Stocks plunge on global oil price rout as KSE-100 closes 3.2pc in red,https://www.dawn.com/news/1551070/stocks-plunge-on-global-oil-price-rout-as-kse-100-closes-32pc-in-red,"Shares at the Pakistan Stock Exchange (PSX) were in the red on Tuesday with the benchmark KSE-100 index closing down 3.21 per cent or 1076.82 points to 32,422.83, as stock markets all over the world reacted to the upheaval in global prices for crude oil."
2020-04-21,Virgin Australia collapses under coronavirus strain,https://www.dawn.com/news/1551034/virgin-australia-collapses-under-coronavirus-strain,"Cash-strapped Virgin Australia collapsed on Tuesday, making it the largest carrier yet to buckle under the strain of the coronavirus pandemic, which has ravaged the global airline industry ."
2020-04-21,US oil bounces after crash but Asia stocks suffer big losses,https://www.dawn.com/news/1551030/us-oil-bounces-after-crash-but-asia-stocks-suffer-big-losses,"US crude prices bounced back into positive territory on Tuesday, a day after crashing below $0.00 for the first time owing to crippled demand and a storage glut, while the commodity rout sent Asian equities sharply lower."
2020-04-21,Does Pakistan have a long term plan for unemployment?,https://www.dawn.com/news/1550986/right-to-work,"INTERNATIONAL traffic, trade, investment and finance have been severely disrupted because of the global spread of Covid-19. The pandemic has had an adverse impact on the world economy, resulting in massive reductions in output and growth and, as a result, loss of jobs. The economic impact of attempting to contain the virus is contributing to a global recession. The IMF’s projections indicate that the recession caused by the pandemic in 2020 will be as bad if not worse than the recession caused by the global financial crisis in 2008-09. Some economists predict a prolonged slump, turning the recession into a depression similar to the Great Depression (1929-1933)."
2020-04-21,The socioeconomic cost of Covid-19 will be far higher than health-related costs,https://www.dawn.com/news/1550568/covidonomics-for-pakistan,"IMAGINE a 200 per cent increase in outstanding foreign debt, 60pc decrease in inward remittances, 50pc decrease in exports, 30pc decrease in industrial activity, 25pc decrease in revenue collection, 20pc increase in unemployment and 20pc decrease in food security."
2020-04-21,"Stringent penalties proposed to curb smuggling of goods, currency",https://www.dawn.com/news/1550931/stringent-penalties-proposed-to-curb-smuggling-of-goods-currency,"ISLAMABAD: In a bid to control illegal flow of goods and currency from the country’s eastern and western borders, the government has proposed stringent penalties inclusive of imprisonment for a maximum period of 14 years for individuals involved in the smuggling of these items from the country."
2020-04-21,FDI rises sharply in March,https://www.dawn.com/news/1550930/fdi-rises-sharply-in-march,KARACHI: Foreign Direct Investment (FDI) into the country continued its rising trend despite the emergence of coronavirus as it jumped by 137 per cent during the first nine months of current fiscal year while inflows in March also surged by 92pc.
2020-04-21,Govt seeks broad changes in pricing contracts with IPPs,https://www.dawn.com/news/1550928/govt-seeks-broad-changes-in-pricing-contracts-with-ipps,ISLAMABAD: The government is moving towards reopening of power tariff agreements with older independent power producers (IPPs) and may engage with their lenders as part of efforts to reduce electricity tariff.
2020-04-21,"668-point rally tosses index above 33,000-level",https://www.dawn.com/news/1550924/668-point-rally-tosses-index-above-33000-level,"KARACHI: Bulls went on a rampage at the stock market on Monday tossing the the KSE-100 index high by 667.82 points, 2.03 per cent, to close at 33,499.65."
2020-04-21,"Minimum Nisab set at Rs46,329 for Zakat deduction",https://www.dawn.com/news/1550974/minimum-nisab-set-at-rs46329-for-zakat-deduction,"ISLAMABAD: People maintaining a minimum of Rs46,329 balance in savings, profit and loss sharing or similar bank accounts in Pakistan on the first day of Ramazan will be liable to pay 2.5 per cent Zakat on the total balance."
2020-04-21,IMF backs govt package for construction sector,https://www.dawn.com/news/1550965/imf-backs-govt-package-for-construction-sector,"ISLAMABAD: The International Monetary Fund (IMF) on Monday supported the government’s construction package to absorb daily wage earners and advised appropriate taxation for petroleum products, vehicles, beverages and tobacco sector."
2020-04-21,More than 84pc households in Pakistan are food secure: survey,https://www.dawn.com/news/1550962/more-than-84pc-households-in-pakistan-are-food-secure-survey,"ISLAMABAD: More than 84 per cent households in a Pakistan Social and Living Standards Measurement (PSLM) survey have reported that they are food secure, while 16pc households are experiencing moderate or severe food insecurity in overall Pakistan."
2020-04-21,"Oil crashes, ends negative for the first time in history",https://www.dawn.com/news/1550843/oil-crashes-ends-negative-for-the-first-time-in-history,"US crude oil futures turned negative on Monday for the first time in history, ending the day at a stunning minus $37.63 a barrel as traders sold heavily because of rapidly filling storage space at the key Cushing, Oklahoma, delivery point."
2020-04-22,US oil prices jump after massive rout,https://www.dawn.com/news/1551297/us-oil-prices-jump-after-massive-rout,US oil prices surged on Wednesday after falling below zero for the first time at the start of the week as markets drown in crude due to a virus-triggered collapse in demand.
2020-04-22,"Oil crash pummels world shares, bond yields",https://www.dawn.com/news/1551213/oil-crash-pummels-world-shares-bond-yields,"NEW YORK: Stock markets around the world fell on Tuesday, as oil prices hit a two-decade low a day after some US crude oil futures turned negative for the first time ever, underlining worries about deep economic damage from the coronavirus pandemic."
2020-04-22,3m face food crisis since Oct 2018: UN,https://www.dawn.com/news/1551216/3m-face-food-crisis-since-oct-2018-un,"ISLAMABAD:  Around 135 million people across 44 countries experienced acute food insecurity at the close of 2019, said the Global Report on Food Crises 2020 released on Tuesday."
2020-04-22,Revised revenue target achievable only if activity resumes: FBR,https://www.dawn.com/news/1551219/revised-revenue-target-achievable-only-if-activity-resumes-fbr,"ISLAMABAD: In what appears to be a major fallout from Covid-19, the Federal Board of Revenue (FBR) has linked the collection of the revised target of Rs3.908 trillion for 2019-20 to the resumption of economic activity in Ramazan and Eidul Fitr."
2020-04-22,PPP senator slams govt over debt relief claim,https://www.dawn.com/news/1551203/ppp-senator-slams-govt-over-debt-relief-claim,ISLAMABAD: Pakistan Peoples Party’s parliamentary leader in the Senate Sherry Rehman assailed the federal government on Tuesday for “spreading misinformation” about debt relief and not applying formally for the G20 programme concerned.
2020-04-22,ECC meeting to clear Rs200bn for daily wage earners,https://www.dawn.com/news/1551248/ecc-meeting-to-clear-rs200bn-for-daily-wage-earners,ISLAMABAD: The government has called a meeting of the Economic Coordination Committee (ECC) of the cabinet on Wednesday (today) to approve a mechanism for disbursement of Rs200 billion among daily wage earners.
2020-04-22,Red tape causes shortage of life-saving medicines,https://www.dawn.com/news/1551253/red-tape-causes-shortage-of-life-saving-medicines,"KARACHI: The country is in danger of running out of life-saving products like vaccines and insulin merely because the National Con­trol Laboratory has stopped the process of certification, according to importers and government officials."
2020-04-22,Food items bulk import at Gwadar for Afghanistan okayed,https://www.dawn.com/news/1551222/food-items-bulk-import-at-gwadar-for-afghanistan-okayed,"ISLAMABAD: Pakistan has allowed import of bulk shipments of food items through Gwadar port for transit to Afghanistan to help Kabul maintain food supply while coping with the fallout of the Covid-19 outbreak, Adviser to the Prime Minister on Commerce Razzak Dawood said on Tuesday."
2020-04-22,Cabinet decides to make report on contracts of IPPs public,https://www.dawn.com/news/1551224/cabinet-decides-to-make-report-on-contracts-of-ipps-public,ISLAMABAD: The federal cabinet on Tuesday decided to make public the findings of an inquiry commission report on Independent Power Projects (IPPs) and order their forensic audit.
2020-04-22,"NAB vows to take action over sugar, wheat scam",https://www.dawn.com/news/1551226/nab-vows-to-take-action-over-sugar-wheat-scam,ISLAMABAD: The executive board of the National Accountability Bureau (NAB) on Tuesday decided to take action against those involved in creating rece­n­tly a shortage of sugar and wheat flour in the country.
2020-04-23,When should a lockdown be relaxed and what would the future look like?,https://www.dawn.com/news/1551481/when-should-a-lockdown-be-relaxed-and-what-would-the-future-look-like,"This Tuesday morning the score was 2.5 million infected over the last five weeks with 171,244 deaths. This means the international ‘Fatality Rate’ stands at 6.85 per cent of those infected. This fatality rate seems to be holding true for the last two weeks."
2020-04-23,Stocks gain despite foreign selling,https://www.dawn.com/news/1551537/stocks-gain-despite-foreign-selling,"KARACHI: Investors were spooked by the tumbling international oil prices which dictated the market direction. With a last minute effort, the KSE-100 index managed to crawl up by 41.40 points (0.13 per cent) and close at 32,464.23."
2020-04-23,"HBL, MCB Bank profits surge",https://www.dawn.com/news/1551540/hbl-mcb-bank-profits-surge,"KARACHI: Habib Bank declared 1QCY20 profit after tax at Rs4.11 billion, jumping by 29.29 per cent over Rs3.18bn in same quarter last year."
2020-04-23,Non-textile exports dip in March,https://www.dawn.com/news/1551543/non-textile-exports-dip-in-march,"ISLAMABAD: Pakistan’s exports of non-textile products shrank 12.64 per cent year-on-year to $774 million in March, due to cancellation and delays of orders amid coronavirus-related closures in major export markets."
2020-04-23,Rupee rises to Rs159.5  vs dollar,https://www.dawn.com/news/1551544/rupee-rises-to-rs1595-vs-dollar,KARACHI: The rupee gained once again on Wednesday to reach Rs159.50 against the US dollar.
2020-04-23,SBP offers more incentives for businesses to avoid layoffs,https://www.dawn.com/news/1551545/sbp-offers-more-incentives-for-businesses-to-avoid-layoffs,KARACHI: The State Bank of Pakistan (SBP) on Wednesday announced another incentive package to help businesses avoid layoffs while directing banks to provide refinancing at zero per cent.
2020-04-24,EU haggles over virus rescue deal as US jobless claims soar,https://www.dawn.com/news/1551803/eu-haggles-over-virus-rescue-deal-as-us-jobless-claims-soar,BRUSSELS: The world grappled with the economic pain of the coronavirus pandemic on Thursday as bitterly divided EU leaders tried to hammer out a rescue package and US jobless claims soared to a staggering 26 million.
2020-04-24,Stocks rise 387 points on crude rebound,https://www.dawn.com/news/1551791/stocks-rise-387-points-on-crude-rebound,"KARACHI: The stock market moved northward with the KSE-100 index gaining 386.60 points (1.19 per cent) and closing at 32,850.83."
2020-04-24,Automakers demand tax relief as sales plummet,https://www.dawn.com/news/1551795/automakers-demand-tax-relief-as-sales-plummet,LAHORE: The country’s carmakers have asked the government for tax relief as they said the Covid-19 lockdown has exacerbated the financial squeeze owing to drastic drop in demand.
2020-04-24,Developing country debt authority proposed,https://www.dawn.com/news/1551797/developing-country-debt-authority-proposed,ISLAMABAD: The United Nations Conference on Trade and Development on Thursday proposed the creation of an international developing country debt authority mandated to oversee the implementation of comprehensive temporary standstills as well as case-by-case longer-term debt sustainability assessments and consequent sovereign debt relief and restricting agreements.
2020-04-24,Govt allows export of textile masks,https://www.dawn.com/news/1551798/govt-allows-export-of-textile-masks,"ISLAMABAD: The federal government on Thursday permitted export of textile masks in a bid to allow manufacturers to honour international orders. However, the ban on exports of N-95and surgical face masks — both falling in the list of personal protective equipment (PPE) — will remain."
2020-04-24,Current account deficit shrinks 73pc in 9 months,https://www.dawn.com/news/1551799/current-account-deficit-shrinks-73pc-in-9-months,"KARACHI: Current account deficit during the first three quarters of current fiscal year shrank by 73 per cent to $2.768 billion compared to $10.284bn in the same period last fiscal year, data released by the State Bank of Pakistan (SBP) showed on Thursday."
2020-04-24,Pakistan launches $595m funding appeal to meet pandemic challenge,https://www.dawn.com/news/1551769/pakistan-launches-595m-funding-appeal-to-meet-pandemic-challenge,"ISLAMABAD: Amid warnings that the viral disease could worsen, Pakistan on Thursday launched a $595 million funding appeal, in collaboration with the United Nations and its partner organisations, for meeting the country’s urgent needs in the fight against the Covid-19 pandemic and tackling its socio-economic impact."
2020-04-24,Pakistan first to get G4 rank in South Asia,https://www.dawn.com/news/1551770/pakistan-first-to-get-g4-rank-in-south-asia,"ISLAMABAD: Pakistan has been ranked as a 4th Generation Regulator (G4) by the International Tele­communication Union (ITU), becoming the only country in South Asia to have achieved the status."
2020-04-24,WB sees 23pc cut in Pakistan’s remittances,https://www.dawn.com/news/1551757/wb-sees-23pc-cut-in-pakistans-remittances,"ISLAMABAD: The World Bank says that remittances to Pakistan in 2020 are projected to decline by 23 per cent, totalling about $17 billion, compared with $22.5bn remitted in 2019, in the wake of the economic crisis caused by the Covid-19 outbreak."
2020-04-24,Lenders’ help lowers Pakistan’s financing risks: Moody’s,https://www.dawn.com/news/1551760/lenders-help-lowers-pakistans-financing-risks-moodys,ISLAMABAD: The financial support from the International Monetary Fund (IMF) and other multilaterals has lowered Pakistan’s financing risks from the coronavirus-related economic shock even though its fiscal deficit may touch double digits.
2020-04-25,Rs47bn cash subsidies given to export sectors,https://www.dawn.com/news/1552073/rs47bn-cash-subsidies-given-to-export-sectors,"ISLAMABAD: The federal government has so far in the last three quarters released over Rs47 billion to the textile and non-textile sectors as cash subsidies under the PM’s Export Enhancement Package, a senior official told Dawn on Friday."
2020-04-25,Power generation needs to triple by year 2047,https://www.dawn.com/news/1552074/power-generation-needs-to-triple-by-year-2047,"ISLAMABAD: Even though the government appears to be slowing down upcoming power projects, it would have to increase generation capacity by at least 182 per cent in about 25 years to reach 75,550 megawatts by the year 2047."
2020-04-25,ADB to lend Pakistan $1.7bn for pandemic shock,https://www.dawn.com/news/1552075/adb-to-lend-pakistan-17bn-for-pandemic-shock,ISLAMABAD: The Asian Development Bank (ADB) has agreed to provide about $1.7 billion by the end of calendar year — almost half of it by June — to help Pakistan absorb the fiscal shocks from the Coronavirus pandemic.
2020-04-25,Profit rates on savings schemes slashed,https://www.dawn.com/news/1552085/profit-rates-on-savings-schemes-slashed,ISLAMABAD: The government on Friday slashed profit rates on all savings schemes and accounts of the Central Directorate of National Savings (CDNS). The new rates will be applicable to deposits and investments with effect from April 24.
2020-04-26,How can Trump salvage the crude oil market from an abyss?,https://www.dawn.com/news/1552346/crude-heads-into-an-abyss,How can Trump salvage the crude oil market from an abyss?
2020-04-26,Relief package sought for small traders,https://www.dawn.com/news/1552286/relief-package-sought-for-small-traders,LAKKI MARWAT: The district chapter of Jamiat Ulema-i-Islam-Fazl has asked the government to announce a special relief package for the lockdown-affected small trades.
2020-04-26,Dealers seek clearance of used cars at port,https://www.dawn.com/news/1552344/dealers-seek-clearance-of-used-cars-at-port,"ISLAMABAD: While proposing to allow the commercial import of cars in the budget 2020-21, the used car importers are seeking clearance of more than 7,000 cars held up at Karachi port imported in violation of procedures."
2020-04-26,India plans to fast-track Chinese investments,https://www.dawn.com/news/1552345/india-plans-to-fast-track-chinese-investments,"NEW DELHI: India plans to fast track the review of some investment proposals from neigbouring countries such as China following concerns new screening rules could hit plans of companies and investors, three sources told Reuters on Saturday."
